symbol,name,moneyflow incoming ratio (%),price change ratio (%),turnover,superbig_angle
sh600543,莫高股份,-9.69259191086837,2.0,148.726,-71.3346
sh600545,新疆城建,6.529227662757172,1.82825,299.185,23.5753
sh600546,山煤国际,13.429730711828542,1.8105799999999999,258.953,76.2445
sh600547,山东黄金,-15.52556644870301,0.621332,126.269,-86.9467
sh600548,深高速,5.445041787263385,2.7542400000000002,40.328,0.0
sh600549,厦门钨业,-10.282219604048882,2.1176500000000003,96.3016,-71.8911
sh600550,保变电气,1.9894305753239347,2.79965,86.6985,-21.3218
sh600551,时代出版,-6.111902382133126,0.940975,125.209,-81.0454
sh600552,方兴科技,2.532424171987495,6.01942,218.14,0.190241
sh600555,九龙山,8.859862853405437,9.22222,548.017,40.5301
sh600556,慧球科技,9.539440807130962,-0.172414,338.051,-126.949
sh600557,康缘药业,1.743148119478934,0.917431,288.048,-67.4579
sh600559,老白干酒,-33.146224677851656,-1.67181,77.8226,-96.2737
sh600560,金自天正,18.856122250264608,4.92252,324.072,57.1297
sh600562,国睿科技,10.145906329681763,2.29446,175.985,80.4978
sh600563,法拉电子,7.914841523919401,1.702,143.697,77.1584
sh600565,迪马股份,0.4722152552575334,5.52659,509.746,-15.2707
sh600566,济川药业,-6.794110756718917,2.18688,281.301,-43.6044
sh600567,山鹰纸业,8.18295249227798,2.1531100000000003,316.291,54.969
sh600569,安阳钢铁,-1.580840125207849,1.91388,122.275,-60.0512
sh600570,恒生电子,7.773851699483818,7.25064,284.688,51.0961
sh600571,信雅达,58.730702842862115,10.0009,229.192,79.6958
sh600573,惠泉啤酒,-19.41885685550315,1.1217899999999998,116.758,-83.2457
sh600576,万好万家,5.952933163338763,7.96726,272.636,15.1286
sh600577,精达股份,-8.12189744494827,4.9766699999999995,294.067,-44.16
sh600578,京能电力,-6.313329694250454,2.66106,173.991,-53.8266
sh600579,天华院,12.009976236757693,0.9206799999999999,160.065,68.9215
sh600580,卧龙电气,-4.428895660674248,1.0863,325.93,-61.3685
sh600581,八一钢铁,4.350130132352435,1.21951,172.894,73.5115
sh600582,天地科技,18.550331612602726,0.384431,58.58,88.8353
sh600583,海油工程,-8.52720748281285,0.680272,153.666,-84.3504
sh600585,海螺水泥,-9.94014289043436,0.433276,91.9003,-85.773
sh600586,金晶科技,7.616032216134832,1.9748700000000001,301.602,61.0891
sh600587,新华医疗,-0.5131603694730413,-0.18115900000000001,226.034,-91.72
sh600588,用友网络,0.6117988549829182,2.5459699999999996,424.517,6.17822
sh600590,泰豪科技,6.595551801780615,5.59727,226.141,32.1349
sh600592,龙溪股份,16.542729245216407,4.9436800000000005,359.114,76.415
sh600593,大连圣亚,-2.2957277753393472,1.61987,231.947,-69.7907
sh600594,益佰制药,12.812643527441836,6.214370000000001,138.315,62.9712
sh600595,中孚实业,-2.536882359463484,3.3290699999999998,115.321,-54.4212
sh600596,新安股份,-2.6271853302177304,1.0220099999999999,163.812,-30.0093
sh600598,XD北大荒,-0.4688182514859361,1.54994,86.4854,73.8679
sh600600,青岛啤酒,-15.422144774540744,-0.408256,55.2576,149.14
sh600601,方正科技,13.312097669452399,7.38866,462.501,58.3449
sh600603,大洲兴业,5.998807046659859,6.85335,418.464,48.2019
sh600604,市北高新,-11.47802207309489,2.71955,83.167,-61.152
sh600605,汇通能源,-14.906517958874572,3.9408899999999996,280.793,-74.5313
sh600606,金丰投资,-1.27056944377024,0.9328360000000001,281.209,-49.8531
sh600610,中毅达,0.36128991885337974,4.784689999999999,1086.9,-4.9907
sh600611,大众交通,30.035502944525273,10.0,733.092,69.705
sh600612,老凤祥,23.511080840741705,3.7271,92.6317,74.1664
sh600613,神奇制药,10.758406769493668,2.60417,225.861,62.4073
sh600615,丰华股份,-17.207270668089926,0.947051,103.058,-72.8595
sh600616,金枫酒业,-7.529690652655284,1.72279,127.575,-53.7906
sh600617,国新能源,-11.993309931317976,0.85213,243.683,-85.981
sh600618,氯碱化工,3.6513714805465787,1.8419,69.4228,0.0
sh600619,海立股份,4.176216939308319,2.89728,113.746,16.2923
sh600620,天宸股份,-5.030819147548039,0.0978474,141.04,-88.6778
sh600621,华鑫股份,10.687675389079132,3.12695,141.431,53.6014
sh600622,嘉宝集团,-5.33855132472275,1.6919,229.145,-69.4305
sh600623,双钱股份,-4.056578318195755,5.31782,35.2885,-37.2137
sh600624,复旦复华,36.26926556559324,10.0253,764.332,72.4522
sh600626,申达股份,1.2916764090225634,2.76449,329.283,-52.9548
sh600630,龙头股份,-1.581449736143119,4.85782,286.215,35.7969
sh600633,浙报传媒,-13.876682614738403,0.27733800000000003,199.158,-87.9873
sh600634,中技控股,-5.9303789439777,-0.274273,797.95,-91.3932
sh600635,大众公用,7.857486133306263,4.77436,491.118,47.2504
sh600636,三爱富,-5.4226784601070515,1.17581,177.537,70.2836
sh600637,百视通,4.397288194771649,2.26553,147.064,67.7314
sh600638,新黄浦,-7.2696792388102685,1.38889,151.234,63.8152
sh600639,浦东金桥,-9.796837167218083,1.03986,91.5632,-85.725
sh600640,号百控股,13.609705359751679,3.9135799999999996,354.749,71.3649
sh600641,万业企业,4.486119512713349,2.41423,122.746,64.1204
sh600642,申能股份,-6.0990461054658125,1.82403,98.9397,5.44666
sh600643,爱建股份,11.593782521472729,8.864700000000001,532.238,51.1076
sh600647,同达创业,22.88396433486396,8.075930000000001,159.312,69.2751
sh600648,外高桥,-10.534833050207645,0.878879,82.8571,-81.0995
sh600650,锦江投资,15.871846871169767,6.716419999999999,212.783,58.7405
sh600651,飞乐音响,4.467605577952189,1.26482,151.237,81.6744
sh600652,游久游戏,15.115009421922515,5.36033,457.631,65.1068
sh600653,申华控股,-3.974920615914722,2.33723,306.428,-74.8049
sh600654,中安消,9.24593220614737,3.69588,227.051,53.2398
sh600655,豫园商城,-16.828100991714898,-1.14823,220.877,-96.194
sh600657,信达地产,-2.905245729479027,2.80374,119.946,-1.77649
sh600658,电子城,12.953922025503081,3.19749,57.8027,63.6766
sh600660,福耀玻璃,-21.25984027096512,-0.192926,103.618,-91.0108
sh600661,新南洋,-2.805825048809819,1.4014799999999998,579.303,-67.678
sh600662,强生控股,1.0035125037926182,3.52564,118.028,18.6273
sh600663,陆家嘴,-12.45560069197807,1.6207900000000002,54.6315,9.62986
sh600664,哈药股份,-5.1381532265816485,1.55794,132.351,43.8206
sh600665,天地源,16.060712225769496,1.55535,643.872,78.4409
sh600666,西南药业,0.6133148602424319,4.16368,215.154,-60.429
sh600668,尖峰集团,-2.3966951152697638,1.51976,236.328,-62.1669
sh600671,天目药业,9.003957974413668,3.61591,155.003,32.9939
sh600673,DR东阳光,-8.504488483914244,-0.23640699999999998,262.665,-91.7458
sh600674,川投能源,-13.567072548894238,4.52431,126.022,-62.9811
sh600675,中华企业,-4.439797352588537,2.49433,190.077,-70.5683
sh600676,交运股份,3.096487787426256,3.7174699999999996,185.05,51.4324
sh600678,四川金顶,25.68618881882913,8.21215,339.946,64.0801
sh600679,金山开发,-17.743121029373853,3.43264,193.793,-5.57864
sh600680,上海普天,9.742369006537059,5.98504,241.557,42.8828
sh600682,南京新百,-22.465451708949622,2.33669,97.2849,-81.0881
sh600683,京投银泰,-0.27964176002992785,1.15274,106.945,-60.7033
sh600684,珠江实业,3.8478361363167535,2.11382,210.28,62.3415
sh600685,广船国际,6.57079924368266,0.775811,129.46,81.8026
sh600686,金龙汽车,-10.94896714767649,-1.67064,121.614,-103.893
sh600687,刚泰控股,28.64045242571108,9.99097,493.802,68.5832
sh600688,上海石化,-0.2933726943588843,0.958084,542.09,-73.3746
sh600690,青岛海尔,-7.867025530296445,-0.715631,97.47,-96.2523
sh600692,亚通股份,6.172946468710546,3.7615299999999996,347.72,68.1607
sh600693,东百集团,-8.138249090703027,3.0209099999999998,130.804,-64.6692
sh600694,大商股份,-8.991954712119048,0.303517,111.896,-85.6734
sh600695,绿庭投资,-8.88144643232522,3.35508,202.336,-54.7706
sh600696,多伦股份,48.798880030562096,10.0365,73.3254,64.0368
sh600697,欧亚集团,-15.377923742735526,0.48062499999999997,190.03,-81.9608
sh600698,湖南天雁,1.3243053950600243,2.31388,256.162,20.6357
sh600699,均胜电子,6.836369220362444,7.51342,313.546,41.8674
sh600702,沱牌舍得,1.2280649066479157,0.40535099999999996,411.351,84.9382
sh600703,三安光电,32.33153465531894,0.685518,360.264,88.7313
sh600704,物产中大,9.838108286898992,2.58256,249.8,65.3726
sh600705,中航资本,-3.989385632338455,0.0766284,291.949,-89.1817
sh600706,曲江文旅,12.473655653641675,6.962350000000001,425.146,14.7932
sh600707,彩虹股份,4.269333667571704,4.56432,303.59,36.5481
sh600708,海博股份,-3.666627058767987,2.75862,149.381,-52.3683
sh600711,盛屯矿业,2.897696873873966,5.07655,420.011,3.36599
sh600712,南宁百货,-7.333204325575796,2.37325,219.003,-64.9038
sh600713,南京医药,9.758159651112022,3.8552299999999997,287.505,41.4979
sh600714,金瑞矿业,-12.574528205420707,0.35136999999999996,122.07,0.0
sh600716,凤凰股份,2.549738299569569,2.41993,116.29,-17.6145
sh600717,天津港,5.329137506123563,1.30364,122.18,49.9554
sh600718,东软集团,-16.500560224803312,4.160690000000001,435.539,-76.5768
sh600720,祁连山,-1.9913642558396738,0.447628,188.758,76.0754
sh600721,百花村,34.26365259597194,9.26471,178.603,73.7765
sh600723,首商股份,-5.367254678250769,1.72414,92.6602,62.378
sh600724,宁波富达,7.634432809063055,-0.475059,201.718,94.1204
sh600725,云维股份,9.178868175427532,2.92056,358.654,64.9924
sh600726,华电能源,-11.894018973110212,1.4885000000000002,255.183,-82.1168
sh600727,鲁北化工,44.305092941348384,10.0191,311.606,73.9754
sh600728,佳都科技,2.516429805118585,1.30158,381.623,65.0551
sh600729,重庆百货,-0.13999743642870896,1.03292,139.921,73.9606
sh600730,中国高科,52.96105657186138,9.987459999999999,295.053,77.9569
sh600731,湖南海利,7.190096351575138,6.848179999999999,327.88,-25.001
sh600733,S前锋,22.173085647565653,4.99713,192.619,55.4083
sh600735,XR新华锦,7.92958718670943,0.942902,139.803,83.6801
sh600736,XD苏州高,3.323806723413677,3.68239,261.574,25.89
sh600737,中粮屯河,5.579832292396386,2.8571400000000002,305.026,38.8411
sh600738,兰州民百,0.7932435065779864,0.78125,882.807,-40.3136
sh600739,辽宁成大,5.741026179365692,8.48401,374.942,46.9094
sh600740,山西焦化,2.9897461452954244,2.12235,121.047,52.0889
sh600741,华域汽车,-8.91322292230084,-0.888012,85.2506,-99.1173
sh600742,一汽富维,-9.663126543838658,1.07122,248.604,-82.6494
sh600743,华远地产,49.176407812520814,10.0775,257.03,76.8586
sh600744,华银电力,-7.031519349827989,0.542299,935.71,-61.43
sh600745,中茵股份,14.120879228204014,9.19674,253.71,44.9193
sh600746,江苏索普,30.458763315951675,3.3366,170.037,82.5594
sh600748,上实发展,8.931754124471848,3.8874,168.512,5.9955
sh600749,西藏旅游,-5.197588977729057,-2.5492500000000002,325.793,-121.114
sh600750,江中药业,-1.5898324467556302,7.99641,249.694,4.16541
sh600751,天津海运,1.7068220392058222,1.83793,263.812,-42.2178
sh600753,东方银星,-10.206373815772961,0.5198659999999999,232.724,87.2152
sh600754,锦江股份,1.767771499193539,2.61253,88.3986,-40.709
sh600755,厦门国贸,-2.999218670950356,2.2508,192.994,-61.5172
sh600757,长江传媒,5.773541709123768,1.2435999999999998,110.998,-18.4108
sh600758,红阳能源,5.219233838878522,2.72374,176.681,0.0
sh600759,洲际油气,-3.6325057516380497,1.26659,284.691,-68.1286
sh600760,中航黑豹,-1.055478495136071,1.5394100000000002,671.886,3.83492
sh600761,安徽合力,3.4155858932349465,1.04294,137.46,-23.7059
sh600763,通策医疗,17.637307379233093,2.74935,72.9207,74.9649
sh600764,中电广通,-10.206757125036084,1.04603,90.4357,51.8867
sh600766,园城黄金,1.508838609319829,1.6228699999999998,209.981,47.2106
sh600767,运盛实业,-4.969417843985229,1.20062,485.734,-53.7634
sh600768,宁波富邦,-12.79450575476643,-0.271003,303.989,-91.2879
sh600769,祥龙电业,-5.664909175536363,1.5075399999999999,126.016,-53.2855
sh600770,综艺股份,3.588410657891145,5.34872,257.099,-3.97695
sh600771,广誉远,10.438315067510237,5.3682300000000005,177.58,50.8207
sh600773,西藏城投,-8.199860089913637,2.2853600000000003,113.793,-32.1374
sh600774,汉商集团,-14.60639477614198,3.5268800000000002,87.9363,-69.4941
sh600775,南京熊猫,16.146526377605454,5.00618,236.23,65.9025
sh600776,东方通信,0.14258476392311337,3.1228800000000003,118.886,45.5548
sh600778,友好集团,9.50838463518749,3.1971600000000002,254.423,76.0745
sh600780,通宝能源,5.238417418622083,1.4977,135.282,-23.5542
sh600781,辅仁药业,7.802586091032506,6.13968,166.782,27.9758
sh600782,新钢股份,-19.354404977099673,-0.256739,53.8454,-96.3324
sh600783,鲁信创投,-0.9510204495473253,2.2861200000000004,236.022,5.83995
sh600784,鲁银投资,-6.418189882537069,2.7343800000000003,214.607,-30.2419
sh600787,中储股份,2.5346059826805623,2.75374,174.414,-44.995
sh600789,鲁抗医药,-0.9965092883535922,2.60799,373.799,-33.2415
sh600790,轻纺城,9.201236200392044,2.84553,410.154,72.886
sh600791,京能置业,-13.525748104786567,4.05117,205.451,-50.7358
sh600792,云煤能源,-7.933580390649045,1.8300699999999999,140.05,-73.6118
sh600794,保税科技,5.110700693504617,3.28228,183.623,-23.9106
sh600795,国电电力,8.789202030294195,3.9936100000000003,521.766,65.1308
sh600796,钱江生化,-8.924520796669267,1.96216,452.575,-73.6783
sh600798,宁波海运,-2.179026952246979,3.82831,217.754,-45.8057
sh600800,天津磁卡,1.3343096672312345,3.57815,279.234,-20.4811
sh600801,华新水泥,-5.318832239305918,-0.765957,113.311,-98.2115
sh600802,福建水泥,16.342727519225456,5.46139,230.667,62.5504
sh600803,新奥股份,-18.98289104773467,-0.0522193,99.7475,-90.5088
sh600804,鹏博士,24.29238798562609,9.60044,622.432,68.8489
sh600805,悦达投资,9.487029239128596,0.99734,155.742,73.2359
sh600807,XR天业股,-7.9048821485838445,2.1851599999999998,134.524,-53.412
sh600808,马钢股份,12.266474337229797,3.2258099999999996,129.837,56.1222
sh600809,山西汾酒,-18.353373586561332,0.133393,96.4227,74.3042
sh600810,神马股份,-12.971807206528457,1.2820500000000001,104.135,-69.585
sh600811,东方集团,1.2810048494109483,1.74274,167.485,-38.3256
sh600812,华北制药,-4.426962847801767,0.455063,135.36,-78.6381
sh600814,杭州解百,0.6917088192650171,3.15209,305.222,57.3718
sh600815,厦工股份,1.2005180415997285,2.4544699999999997,135.874,18.2486
sh600816,安信信托,8.209955838701882,2.4029100000000003,230.493,74.797
sh600818,中路股份,17.49139886448894,9.2033,185.998,54.3401
sh600819,耀皮玻璃,4.7151853590650585,1.45631,110.122,78.2209
sh600820,隧道股份,4.714995994523849,2.24383,220.064,48.4708
sh600821,津劝业,17.713028289648523,8.02644,424.466,53.1741
sh600822,上海物贸,-4.264311757971296,0.962963,165.405,-51.9148
sh600823,世茂股份,-6.768033508537375,1.43707,44.1779,34.1228
sh600824,益民集团,-0.8629585595566966,1.15718,181.963,-52.6994
sh600825,新华传媒,6.72354169276913,1.44928,551.15,9.12225
sh600826,兰生股份,-3.0428452146973033,2.04082,105.15,-43.0008
sh600827,百联股份,-7.219134612631087,1.89452,131.427,-66.4647
sh600829,人民同泰,-6.757486385819867,3.8713900000000003,78.4938,11.5467
sh600830,香溢融通,0.8140749054815752,1.56148,260.115,59.1557
sh600831,广电网络,0.9855774797924046,3.5838099999999997,407.753,61.7923
sh600833,第一医药,2.124689257735961,3.0214000000000003,171.103,-39.8556
sh600834,申通地铁,-3.0476359867574523,4.16079,105.931,0.0
sh600835,上海机电,2.631418731720132,4.97938,132.024,-25.7316
sh600836,界龙实业,-0.6855952912413217,3.0642,279.491,59.54
sh600837,海通证券,1.7639840825550206,-0.21536300000000003,213.537,98.4856
sh600838,上海九百,2.834052313875491,3.81737,186.204,30.1727
sh600839,四川长虹,-1.1333905605584713,2.8571400000000002,303.674,-17.9476
sh600841,上柴股份,22.057587772619343,8.58086,205.405,54.2536
sh600843,上工申贝,-3.4047217211113305,2.8217499999999998,171.537,53.6382
sh600844,丹化科技,6.541617028562725,2.8754,151.176,61.3094
sh600845,宝信软件,-0.33661709454381233,1.7908400000000002,97.524,-55.6164
sh600846,同济科技,41.04923264350213,10.0076,658.839,73.652
sh600847,万里股份,-12.896944916638791,1.20014,87.9361,-76.4457
sh600848,自仪股份,-9.26449265625973,1.6500000000000001,151.927,-59.7453
sh600850,华东电脑,1.1036821736475928,3.05764,242.393,41.7167
sh600851,海欣股份,12.44061762158939,4.57464,270.905,54.9726
sh600853,龙建股份,5.067543662139089,2.42038,347.387,63.4007
sh600854,春兰股份,8.17532832105937,2.91878,141.873,-28.0113
sh600855,航天长峰,-12.512234696152275,1.92551,142.285,-76.0355
sh600857,工大首创,-3.1672662657005115,2.23,158.524,23.6063
sh600858,银座股份,-1.7186427057115432,2.98742,305.819,27.685
sh600859,王府井,-17.554736815838652,1.63236,165.475,-83.9483
sh600860,京城股份,-11.641682892528909,0.0,113.337,0.0
sh600861,北京城乡,-0.5134978393324232,3.7313399999999994,113.857,0.0
sh600862,南通科技,11.725231064993311,6.50888,290.399,55.1548
sh600863,内蒙华电,4.572096213386949,1.9400400000000002,175.652,65.1163
sh600864,哈投股份,-1.0509169961704066,-1.28878,128.415,-105.576
sh600865,百大集团,3.6937570730095155,6.07628,225.069,39.8379
sh600867,通化东宝,-6.4422579564963875,1.01351,126.473,61.8369
sh600868,梅雁吉祥,11.318958995435883,3.43643,357.246,49.196
sh600871,石化油服,-0.8420251828758317,1.5348300000000001,365.72,62.36
sh600873,梅花生物,2.2418354272196366,3.2480299999999995,205.211,48.797
sh600874,创业环保,0.00014622377759063556,2.8777,102.569,46.5214
sh600875,东方电气,-3.372297515710912,1.5694199999999998,182.582,-49.9423
sh600876,洛阳玻璃,5.1795303229321075,1.9725599999999999,87.3119,0.0
sh600877,中国嘉陵,4.447019092403766,2.94737,260.102,65.699
sh600879,航天电子,-3.1594158566364183,0.933748,313.461,-79.0484
sh600880,博瑞传播,-11.775229020803172,-1.06516,753.61,-95.7525
sh600881,亚泰集团,1.453149475313648,6.262230000000001,243.74,30.384
sh600882,华联矿业,-10.210431406928135,1.4272099999999999,124.698,0.0
sh600883,博闻科技,9.952225043549106,7.54017,371.543,43.8253
sh600884,杉杉股份,7.487319171071373,3.2458599999999995,280.697,45.6094
sh600885,宏发股份,0.34441134928455197,5.3267299999999995,146.541,-60.2361
sh600886,国投电力,0.6613957580503329,1.12263,198.372,1.66943
sh600887,伊利股份,-15.186026458811153,-1.50068,125.259,-95.3694
sh600888,新疆众和,2.039261732386721,3.5878599999999996,130.306,-11.8868
sh600889,南京化纤,-8.379852247325804,3.3311100000000002,128.073,53.164
sh600890,中房股份,-22.424614780999924,1.65975,153.04,-84.0673
sh600891,秋林集团,0.5295756448265071,1.8664,157.87,66.7687
sh600892,宝诚股份,8.578789607757292,1.83115,151.567,55.3793
sh600893,中航动力,-5.714268577436833,0.586788,111.1,-50.9816
sh600894,广日股份,-6.0088324473651635,1.8675000000000002,160.745,-73.2576
sh600895,张江高科,-3.722858071656885,1.1769800000000001,119.944,-79.4104
sh600897,厦门空港,-2.165922420087994,1.14811,110.883,12.3834
sh600898,三联商社,9.769824941592823,7.01493,441.745,42.0088
sh600900,长江电力,12.277467100053885,2.72727,117.001,76.4943
sh600917,重庆燃气,-1.8299866623615042,1.45631,406.235,-67.3487
sh600958,东方证券,6.279187708590136,1.16048,507.686,68.4212
sh600959,江苏有线,9.456539803888981,10.026,10.0787,0.0
sh600960,渤海活塞,12.380897477571796,6.509429999999999,372.667,59.2608
sh600961,株冶集团,-8.681917121032468,-0.4,295.1,-95.6793
sh600965,福成五丰,-5.932457771165227,1.4308400000000001,173.62,-76.4009
sh600966,博汇纸业,7.809983337248383,2.65082,145.637,59.6917
sh600969,郴电国际,-14.180800766531302,1.82806,150.958,-81.0057
sh600971,恒源煤电,-2.6657027461497957,1.11359,128.636,58.9834
sh600973,宝胜股份,-1.8938256973525955,3.05195,151.993,-51.9999
sh600975,新五丰,15.32493491986947,7.79436,346.696,58.9028
sh600976,健民集团,-17.65215567425609,-0.8383929999999999,229.02,-93.8569
sh600978,宜华木业,1.5272760040676265,4.44735,311.583,34.4978
sh600979,广安爱众,11.974467525991953,1.93237,128.91,42.0172
sh600980,北矿磁材,-2.3733889406167292,2.32666,164.786,73.8232
sh600981,汇鸿股份,2.932550656322263,3.38664,101.28,32.4954
sh600982,宁波热电,6.089027638050853,1.41844,180.197,71.9194
sh600983,惠而浦,-13.968751994917108,1.54987,74.8795,-43.4137
sh600985,雷鸣科化,-15.36020661787552,2.3774900000000003,97.2559,0.0
sh600986,科达股份,-4.728511518501693,5.26565,419.041,-38.0933
sh600987,航民股份,-3.413943222362127,1.0181799999999999,91.7203,-63.4862
sh600988,赤峰黄金,-1.8316850727382934,1.85185,489.883,-39.8176
sh600990,四创电子,-4.840159998818529,0.156945,150.083,50.4323
sh600992,贵绳股份,0.11296041449719901,2.3153900000000003,265.717,4.44793
sh600993,马应龙,8.491713162631852,4.97382,358.975,58.1842
sh600995,文山电力,-2.974094612766399,2.72045,330.123,-41.0728
sh600997,开滦股份,-2.5058127046875347,1.6731,81.0907,60.1786
sh600998,九州通,41.78027173106361,10.004,143.1,72.6194
sh601000,唐山港,-0.652785154277597,1.1695900000000001,225.662,-77.9659
sh601001,大同煤业,2.167364284545262,0.438116,103.003,-82.2785
sh601002,晋亿实业,-2.7573359503759205,1.85874,204.069,-48.4117
sh601003,柳钢股份,-4.582093416997131,1.89076,41.9875,0.0
sh601005,重庆钢铁,-2.4500747415700217,2.14797,512.976,-64.7882
sh601006,大秦铁路,-5.970613472226958,-0.322061,64.5803,-93.0922
sh601007,金陵饭店,-7.463851234730104,-0.21729700000000002,74.6904,-94.795
sh601008,连云港,-9.396324812755383,1.44312,263.202,-79.6586
sh601009,南京银行,-7.187991193825086,0.481348,137.865,-84.8287
sh601010,文峰股份,6.260007027011567,2.76286,253.596,59.5263
sh601011,宝泰隆,-2.6923597026257697,5.16885,153.904,-23.2709
sh601012,隆基股份,6.803553078039721,6.28079,407.125,30.3688
sh601015,陕西黑猫,5.91247333944576,2.38095,354.194,0.0
sh601016,节能风电,-8.459716881519107,0.8993819999999999,614.463,-75.7275
sh601018,宁波港,3.252607182202863,2.77778,98.2765,60.1385
sh601021,春秋航空,4.476980647785737,2.8341600000000002,149.659,38.6
sh601028,玉龙股份,8.241045211971635,2.537,406.137,71.4027
sh601038,一拖股份,1.835460225322809,2.31092,425.226,-7.11385
sh601058,赛轮金宇,3.1551513822559163,-0.7920790000000001,213.826,104.664
sh601069,西部黄金,-2.488626870783034,3.12343,557.949,-47.3418
sh601088,中国神华,-14.75778516791799,0.674374,32.7934,-87.217
sh601098,中南传媒,2.9839156867180203,2.9736599999999997,72.4382,71.3023
sh601099,太平洋,-2.7561127608345672,1.33992,255.105,-76.8292
sh601100,恒立油缸,6.76873533828463,4.9291,185.835,62.2134
sh601101,昊华能源,-6.79416903747421,0.309278,175.567,-88.8548
sh601106,中国一重,2.8545445527879982,-0.7782100000000001,323.393,111.649
sh601107,四川成渝,3.3578679355001513,3.19635,69.2676,47.7587
sh601111,中国国航,-6.648277174860078,0.258398,100.816,-87.1489
sh601113,华鼎股份,-3.5742451165120364,0.268577,65.5109,62.9754
sh601116,三江购物,2.697500500406711,1.57593,155.201,-55.6165
sh601117,中国化学,-6.9346834030686155,0.631199,201.563,-84.1925
sh601118,海南橡胶,-9.508204480246517,0.6463530000000001,134.901,-86.8939
sh601126,四方股份,32.77844146880367,10.0038,179.438,68.9123
sh601137,博威合金,-10.133582596138035,3.1828000000000003,68.6231,6.15103
sh601139,深圳燃气,-0.6261716257003207,1.1009200000000001,34.9318,-69.9257
sh601158,重庆水务,-2.7338677466334187,2.34375,37.5644,54.8461
sh601166,兴业银行,0.855335550956487,-0.9381900000000001,142.246,176.9
sh601168,西部矿业,-7.735972053008447,1.68067,181.858,-65.1117
sh601169,北京银行,1.5161658449835995,-1.18782,199.785,157.886
sh601177,杭齿前进,18.64864922224597,7.1986099999999995,269.156,54.8643
sh601179,中国西电,-8.539004343431207,2.2022,129.336,-69.1981
sh601186,中国铁建,2.828504731293534,7.0104,220.755,20.5448
sh601188,龙江交通,-15.894513173268358,2.32558,126.229,-71.3474
sh601198,东兴证券,-0.6537033258628858,2.32787,404.437,37.507
sh601199,江南水务,3.1787787587630922,0.718194,170.233,83.1904
sh601208,东材科技,1.5471833653766134,2.47479,162.176,-6.29984
sh601216,内蒙君正,-1.733014855081091,4.53782,219.153,17.7691
sh601218,吉鑫科技,-3.791348010056872,1.22378,191.327,-74.751
sh601222,林洋电子,3.9558282099520774,2.75114,81.8606,-16.3148
sh601225,陕西煤业,-26.887617745913605,1.61943,97.5818,-86.235
sh601226,华电重工,0.7363370154255672,2.3276600000000003,266.271,-52.9921
sh601231,环旭电子,6.991805693305916,3.61217,78.605,67.3471
sh601238,广汽集团,14.085860934891143,5.43572,36.9206,68.4526
sh601258,庞大集团,-18.38958088226136,0.7431,178.395,-86.3425
sh601288,农业银行,-4.945342078582903,-0.540541,17.7996,-96.9498
sh601311,骆驼股份,12.997579405701257,7.462689999999999,211.135,52.4026
sh601313,江南嘉捷,0.6241806572413214,2.05864,170.958,-33.2092
sh601318,中国平安,-2.223201320053602,-0.391254,141.984,-98.8179
sh601328,交通银行,-1.229447064228295,0.0,68.4954,-90.0
sh601333,广深铁路,1.2671191512125588,1.6420400000000002,167.844,4.3513
sh601336,新华保险,-8.5047006854198,-1.21691,157.35,-97.883
sh601339,百隆东方,-6.3058005058182705,4.0,272.641,-8.62047
sh601369,陕鼓动力,-9.19241339885738,3.3081300000000002,84.1042,-76.063
sh601377,兴业证券,-1.6646638941188407,0.654762,161.534,-81.8682
sh601388,怡球资源,-5.038247242718896,1.90321,155.551,-77.8599
sh601390,中国中铁,2.736914408158016,4.51514,280.258,32.2753
sh601398,工商银行,-7.974840012149051,-0.970874,10.3715,-98.6617
sh601515,东风股份,10.30373089748463,3.1940999999999997,47.4165,64.8569
sh601518,吉林高速,12.541699072588782,2.5594200000000003,134.1,41.9681
sh601555,东吴证券,-4.085564788260843,0.471328,146.836,-73.531
sh601558,华锐风电,16.975091554502093,10.0135,746.753,55.1212
sh601566,九牧王,15.047717087240997,10.0,209.644,56.5044
sh601579,会稽山,16.119997043979144,3.9501,480.375,64.9742
sh601588,北辰实业,5.472634401706259,3.1147500000000004,145.772,47.687
sh601599,鹿港科技,5.135825606442075,3.09789,106.215,57.6447
sh601600,中国铝业,-6.113558386276216,1.65289,153.825,-76.8795
sh601601,中国太保,-2.9016001415874886,0.203252,84.0158,-86.5229
sh601607,上海医药,-12.15805500909828,2.64954,127.415,-67.2396
sh601608,中信重工,18.9942143286974,9.9872,3.95198,0.0
sh601616,广电电气,3.5423547291270987,3.76623,190.933,-32.887
sh601618,中国中冶,2.9817288604081855,1.3407799999999999,232.401,64.7179
sh601628,中国人寿,-11.720438129743808,-0.39123600000000003,25.6973,-91.7967
sh601633,长城汽车,-15.642447799009936,-1.78392,48.9987,-98.8817
sh601636,旗滨集团,-13.561224716369347,1.52091,98.5582,-84.8848
sh601666,平煤股份,1.7117288907936596,1.05422,121.127,-81.9502
sh601668,中国建筑,6.062905345839193,2.35415,268.324,68.7077
sh601669,中国电建,-2.671375695407816,0.816326,941.044,-74.904
sh601677,XD明泰铝,-3.121243537816466,1.94357,80.055,-48.1292
sh601678,滨化股份,1.206826183239061,2.2650099999999997,133.374,-22.7449
sh601688,华泰证券,-2.0781668241925724,0.751611,104.406,-77.9653
