symbol,name,big in(%),small in(%),price(%),turnover,big/price
sh600745,中茵股份,12.9,-0.4,3.88,266.817,3.32
sz000828,东莞控股,33.1,3.1,9.99,394.246,3.31
sz000973,佛塑科技,18.4,-0.2,5.58,1089.67,3.3
sh600601,方正科技,8.8,-0.3,2.67,886.256,3.3
sz002456,欧菲光,5.1,0.4,1.55,825.943,3.29
sz002620,瑞和股份,8.3,0.3,2.52,332.792,3.29
sh600898,三联商社,32.9,6.6,10.03,793.856,3.28
sz002407,多氟多,30.2,2.0,9.22,1131.44,3.28
sz000153,丰原药业,3.9,-2.4,1.19,434.445,3.28
sh600859,王府井,11.7,1.0,3.57,332.088,3.28
sh600379,宝光股份,10.7,2.2,3.28,541.701,3.26
sz002351,漫步者,32.6,4.3,10.0,1036.65,3.26
sz000558,莱茵置业,26.3,-1.0,8.08,287.742,3.25
sh600108,亚盛集团,32.4,0.7,10.0,1544.92,3.24
sh601801,皖新传媒,12.0,1.9,3.7,125.374,3.24
sh600976,健民集团,6.0,-0.6,1.85,527.839,3.24
sh600037,歌华有线,5.1,0.5,1.58,264.751,3.23
sz002124,天邦股份,32.3,1.7,10.01,1045.67,3.23
sh600478,科力远,32.2,3.8,10.0,231.055,3.22
sz002380,科远股份,32.2,9.1,10.0,798.761,3.22
sh600460,士兰微,8.0,-1.0,2.49,548.0,3.21
sz002099,海翔药业,32.1,5.2,10.02,1109.08,3.2
sz002376,新北洋,31.9,4.1,10.0,963.36,3.19
sz002285,世联行,8.1,1.4,2.54,425.145,3.19
sh600420,现代制药,17.4,1.4,5.47,210.678,3.18
sh600543,莫高股份,20.9,2.3,6.62,700.605,3.16
sh600186,莲花味精,7.7,-0.1,2.44,704.971,3.16
sz002509,天广消防,6.4,-1.1,2.03,649.168,3.15
sz002746,仙坛股份,31.5,7.6,10.01,3251.27,3.15
sz002089,新 海 宜,13.5,1.1,4.3,549.662,3.14
sz002553,南方轴承,31.3,6.2,10.0,1920.28,3.13
sh600156,华升股份,31.2,10.5,9.97,457.078,3.13
sz002467,二六三,31.3,1.7,10.03,1654.75,3.12
sh600704,物产中大,28.3,1.7,9.11,732.615,3.11
sz002098,浔兴股份,30.9,0.0,9.98,529.229,3.1
sz002357,富临运业,30.9,65.0,9.98,6.20934,3.1
sz000697,炼石有色,12.2,1.5,3.94,506.557,3.1
sz002260,伊 立 浦,16.4,-0.7,5.31,416.638,3.09
sz002045,国光电器,9.8,-1.1,3.18,739.448,3.08
sh601929,吉视传媒,10.8,0.3,3.52,511.419,3.07
sz000066,长城电脑,6.1,1.0,1.99,486.543,3.07
sh600530,交大昂立,15.6,0.8,5.11,429.899,3.05
sz000703,恒逸石化,5.0,0.6,1.64,172.836,3.05
sh600238,海南椰岛,4.2,0.3,1.38,338.748,3.04
sh603618,杭电股份,30.4,4.4,9.99,2449.25,3.04
sz000915,山大华特,23.2,0.9,7.65,527.498,3.03
sh600455,博通股份,24.7,1.7,8.19,917.249,3.02
sz000586,汇源通信,4.2,0.1,1.39,710.372,3.02
sz000823,超声电子,10.0,-1.7,3.32,671.114,3.01
sh600847,万里股份,30.1,9.4,10.01,251.962,3.01
sh601238,广汽集团,2.4,-1.7,0.8,44.1307,3.0
sz002603,以岭药业,8.6,1.6,2.89,228.44,2.98
sz002611,东方精工,6.1,-1.8,2.05,457.054,2.98
sz000753,漳州发展,12.9,1.1,4.34,929.175,2.97
sz002294,信立泰,11.5,-0.7,3.87,596.018,2.97
sz002664,信质电机,26.7,-1.0,9.03,361.414,2.96
sh600880,博瑞传播,29.5,1.2,9.99,1562.3,2.95
sh600007,中国国贸,2.3,-3.8,0.78,78.93,2.95
sz000852,江钻股份,11.4,0.5,3.88,903.483,2.94
sh600436,片仔癀,8.4,1.6,2.86,248.762,2.94
sz002340,格林美,8.0,0.8,2.72,518.25,2.94
sz000498,山东路桥,29.3,6.6,10.01,2511.58,2.93
sz002162,斯米克,11.4,3.6,3.89,1162.73,2.93
sh603318,派思股份,29.2,53.6,10.0,39.706,2.92
sz002469,三维工程,5.6,-0.3,1.92,643.12,2.92
sh603818,曲美股份,7.3,-1.1,2.5,2621.42,2.92
sz002399,海普瑞,3.9,2.3,1.34,130.214,2.91
sh600520,中发科技,14.0,-1.0,4.83,596.789,2.9
sz002286,保龄宝,6.4,0.7,2.21,663.107,2.9
sz002261,拓维信息,28.8,1.7,10.0,1392.19,2.88
sh600426,华鲁恒升,5.5,0.2,1.91,453.057,2.88
sh600771,广誉远,17.8,-0.4,6.2,274.812,2.87
sz002283,天润曲轴,9.2,5.5,3.2,511.457,2.87
sz000559,万向钱潮,3.6,0.2,1.26,343.034,2.86
sz000790,华神集团,4.5,1.1,1.58,504.432,2.85
sz000685,中山公用,16.4,1.1,5.79,470.048,2.83
sh600775,南京熊猫,28.4,2.3,10.02,734.277,2.83
sh600368,五洲交通,3.9,-2.5,1.39,352.295,2.81
sz002708,光洋股份,14.7,-4.0,5.24,1165.39,2.81
sz002496,辉丰股份,5.6,-1.3,1.99,1039.04,2.81
sh600790,轻纺城,9.0,1.3,3.22,806.899,2.8
sz000536,华映科技,8.1,-1.3,2.9,1007.43,2.79
sh600636,三爱富,8.3,-0.7,2.98,548.11,2.79
sz002401,中海科技,4.3,2.6,1.54,1082.44,2.79
sz002072,凯瑞德,9.0,-0.1,3.23,1032.15,2.79
sh600229,青岛碱业,9.1,-0.3,3.27,602.062,2.78
sz002722,金轮股份,6.5,2.8,2.34,1244.62,2.78
sz000963,华东医药,13.7,4.7,4.92,184.883,2.78
sz002237,恒邦股份,10.1,-0.5,3.65,565.947,2.77
sh600126,杭钢股份,10.9,1.8,3.94,572.326,2.77
sz000617,石油济柴,14.3,2.0,5.17,267.856,2.77
sz002082,栋梁新材,2.3,-3.3,0.83,459.456,2.77
sz000026,飞亚达Ａ,9.5,-2.1,3.44,280.917,2.76
sz002534,杭锅股份,4.4,-0.4,1.6,193.565,2.75
sz002123,荣信股份,27.5,2.1,10.01,1383.67,2.75
sh603030,全筑股份,27.4,5.1,10.0,2105.64,2.74
sz000897,津滨发展,7.4,-0.3,2.7,510.197,2.74
sh600714,金瑞矿业,13.2,1.5,4.83,626.919,2.73
sz002017,东信和平,5.3,-0.5,1.94,680.347,2.73
sh600491,龙元建设,6.6,-0.1,2.43,687.089,2.72
sz002488,金固股份,27.2,5.9,10.0,415.801,2.72
sh600495,晋西车轴,3.4,0.6,1.26,869.177,2.7
sz000679,大连友谊,7.4,-3.3,2.75,640.641,2.69
sh600362,江西铜业,2.8,1.2,1.04,333.505,2.69
sz002143,印纪传媒,10.4,1.7,3.87,1294.74,2.69
sz000682,东方电子,4.8,-0.6,1.79,598.1,2.68
sz000796,易食股份,26.8,3.0,10.0,920.916,2.68
sz000925,众合科技,16.4,0.3,6.15,689.46,2.67
sh603988,中电电机,9.5,2.7,3.56,1394.71,2.67
sz002737,葵花药业,23.9,3.6,8.96,1460.22,2.67
sz002209,达 意 隆,26.7,4.1,10.03,1186.66,2.66
sh600081,东风科技,1.3,0.0,0.49,567.048,2.65
sh601789,宁波建工,4.8,-0.5,1.81,291.605,2.65
sz002652,扬子新材,9.1,3.8,3.44,891.262,2.65
sz002518,科士达,9.7,3.4,3.68,275.872,2.64
sz002398,建研集团,5.8,2.3,2.2,489.087,2.64
sz002573,国电清新,10.1,0.8,3.83,411.962,2.64
sz002437,誉衡药业,8.7,-0.5,3.31,326.159,2.63
sz000876,新 希 望,2.8,-0.2,1.07,409.897,2.62
sz002528,英飞拓,7.0,1.6,2.68,556.575,2.61
sh603789,星光农机,26.1,3.2,10.01,2468.77,2.61
sz000635,英 力 特,3.7,1.3,1.42,904.766,2.61
sz002105,信隆实业,10.2,-3.9,3.91,830.066,2.61
sz000565,渝三峡Ａ,16.4,-8.4,6.3,629.245,2.6
sh600850,华东电脑,25.9,1.0,10.0,410.482,2.59
sz000668,荣丰控股,4.9,4.4,1.89,176.548,2.59
sz000032,深桑达Ａ,3.0,1.2,1.16,179.041,2.59
sz002174,游族网络,7.5,2.0,2.91,582.215,2.58
sz002301,齐心集团,19.0,6.6,7.39,377.812,2.57
sz000793,华闻传媒,25.7,1.7,10.02,949.764,2.56
sz000005,世纪星源,25.8,61.9,10.08,7.50945,2.56
sh600387,海越股份,11.4,0.6,4.47,603.193,2.55
sh600754,锦江股份,5.8,0.8,2.28,309.464,2.54
sz002024,苏宁云商,18.4,0.0,7.24,1671.03,2.54
sh603003,龙宇燃油,16.6,2.0,6.56,2046.05,2.53
sz002367,康力电梯,4.2,0.0,1.66,927.236,2.53
sh603969,银龙股份,10.1,0.3,3.99,1205.68,2.53
sz000157,中联重科,3.0,0.3,1.19,410.519,2.52
sz000971,蓝鼎控股,25.2,3.2,9.99,649.349,2.52
sh600624,复旦复华,4.1,0.3,1.63,1644.06,2.52
sz002530,丰东股份,25.2,8.4,10.01,642.488,2.52
sh600611,大众交通,7.1,0.1,2.83,832.779,2.51
sz002148,北纬通信,5.5,1.1,2.19,1499.97,2.51
sh600512,腾达建设,9.1,-0.5,3.63,944.868,2.51
sh601137,博威合金,22.5,3.3,8.99,286.216,2.5
sz000407,胜利股份,1.1,0.0,0.44,543.231,2.5
sz000762,西藏矿业,14.0,2.4,5.62,948.509,2.49
sz002042,华孚色纺,8.4,0.1,3.37,296.5,2.49
sz000816,江淮动力,8.1,0.3,3.27,1212.55,2.48
sz002101,广东鸿图,8.9,-0.1,3.59,349.138,2.48
sz000573,粤宏远Ａ,2.2,-2.3,0.89,513.911,2.47
sz002382,蓝帆医疗,17.5,1.9,7.11,805.241,2.46
sz000931,中 关 村,24.5,5.5,9.99,1229.72,2.45
sz000419,通程控股,24.4,4.8,9.96,866.53,2.45
sh600470,六国化工,24.5,4.4,10.03,665.159,2.44
sz000021,深科技,6.7,-0.4,2.77,560.291,2.42
sh600388,龙净环保,14.5,-0.2,5.99,750.172,2.42
sh601608,中信重工,24.3,53.2,10.05,9.85174,2.42
sh600623,双钱股份,14.5,-0.4,5.98,109.668,2.42
sh600759,洲际油气,18.4,0.3,7.67,808.425,2.4
sz002613,北玻股份,4.9,-1.7,2.04,780.053,2.4
sh600804,鹏博士,2.8,0.1,1.17,578.476,2.39
sz000919,金陵药业,4.9,-1.8,2.06,651.602,2.38
sz002375,亚厦股份,9.0,0.8,3.78,335.239,2.38
sz002711,欧浦钢网,9.8,0.7,4.13,1277.23,2.37
sz002050,三花股份,8.5,-1.2,3.59,360.112,2.37
sz002504,东光微电,1.3,1.9,0.55,413.72,2.36
sz002207,准油股份,23.1,-0.3,9.8,1317.46,2.36
sh600985,雷鸣科化,23.5,1.8,9.95,449.477,2.36
sz002312,三泰控股,12.5,0.8,5.33,659.033,2.35
sz000061,农 产 品,4.3,1.7,1.83,355.579,2.35
sh600269,赣粤高速,2.4,-0.6,1.02,345.38,2.35
sh600423,柳化股份,23.6,8.0,10.03,489.487,2.35
sz002448,中原内配,8.5,-0.4,3.64,796.3,2.34
sz002263,大 东 南,11.2,-0.9,4.78,599.708,2.34
sh600094,大名城,17.3,0.0,7.38,227.552,2.34
sz002071,长城影视,10.3,1.9,4.43,878.329,2.33
sh600736,XD苏州高,23.1,0.1,10.0,868.962,2.31
sh600400,红豆股份,23.0,3.4,10.0,616.401,2.3
sh600458,时代新材,20.9,0.1,9.08,738.376,2.3
sz002400,省广股份,6.2,-0.1,2.69,421.542,2.3
sz002155,辰州矿业,2.8,-2.3,1.22,371.708,2.3
sh603168,莎普爱思,7.2,1.3,3.15,1039.63,2.29
sz002282,博深工具,6.9,4.3,3.02,550.793,2.28
sh603899,晨光文具,8.5,-0.8,3.75,1277.24,2.27
sz000906,物产中拓,3.6,1.2,1.59,475.805,2.26
sh600660,福耀玻璃,6.4,0.5,2.85,371.355,2.25
sh603703,盛洋科技,22.5,6.7,10.0,3126.6,2.25
sh601996,XD丰林集,7.6,2.5,3.38,531.5,2.25
sz000503,海虹控股,19.6,0.4,8.75,450.617,2.24
sh600079,人福医药,11.8,-0.6,5.3,415.935,2.23
sz000838,国兴地产,22.2,5.2,10.0,761.672,2.22
sz002005,德豪润达,12.9,0.9,5.8,753.439,2.22
sh600791,京能置业,17.1,-2.5,7.74,590.465,2.21
sz000006,深振业Ａ,7.1,0.8,3.24,464.617,2.19
sz002532,新界泵业,6.5,1.8,2.97,420.382,2.19
sz002318,久立特材,9.7,1.4,4.43,477.702,2.19
sz002154,报 喜 鸟,9.9,2.3,4.52,1662.32,2.19
sz000158,常山股份,7.7,1.9,3.54,656.236,2.18
sz000514,渝 开 发,9.5,1.3,4.35,385.696,2.18
sh600757,长江传媒,8.2,0.5,3.77,327.843,2.18
sz000670,盈方微,4.8,-1.2,2.21,703.248,2.17
sz002164,宁波东力,4.5,0.6,2.07,403.303,2.17
sz002547,春兴精工,21.6,0.4,9.98,991.3,2.16
sz000511,烯碳新材,10.1,0.3,4.7,1146.69,2.15
sz000998,隆平高科,6.8,1.3,3.18,695.13,2.14
sh600684,珠江实业,11.7,-0.2,5.5,1052.4,2.13
sz002226,江南化工,6.5,1.0,3.05,339.503,2.13
sz002348,高乐股份,2.9,1.1,1.36,375.843,2.13
sh600596,新安股份,5.1,2.0,2.39,504.077,2.13
sz002468,艾迪西,11.5,-2.7,5.4,195.574,2.13
sz002018,华信国际,6.4,2.9,3.01,461.507,2.13
sz002341,新纶科技,12.2,1.0,5.76,1199.8,2.12
sz002219,恒康医疗,15.7,3.1,7.44,304.917,2.11
sh600139,西部资源,2.8,0.0,1.33,588.566,2.11
sh600073,上海梅林,9.6,2.1,4.55,627.221,2.11
sh600463,空港股份,13.7,2.6,6.51,340.417,2.1
sz002322,理工监测,9.4,0.7,4.47,438.465,2.1
sz002484,江海股份,10.2,0.4,4.85,363.478,2.1
sh600162,香江控股,8.5,-2.0,4.06,417.259,2.09
sh600433,冠豪高新,9.2,1.2,4.44,228.452,2.07
sh600706,曲江文旅,20.7,1.8,9.98,1619.46,2.07
sh600598,XD北大荒,9.6,-0.5,4.64,258.87,2.07
sz002191,劲嘉股份,12.5,1.3,6.04,695.41,2.07
sz002429,兆驰股份,11.6,-1.3,5.6,365.196,2.07
sh600180,瑞茂通,4.9,0.9,2.37,481.504,2.07
sz000537,广宇发展,3.4,-0.5,1.66,941.931,2.05
sh600727,鲁北化工,13.2,0.4,6.45,673.31,2.05
sh600291,西水股份,20.5,0.6,9.99,604.118,2.05
sh600048,保利地产,5.0,0.0,2.44,538.608,2.05
sz002181,粤 传 媒,6.9,0.9,3.38,990.486,2.04
sh600881,亚泰集团,4.1,0.2,2.01,407.459,2.04
sh600547,山东黄金,9.4,-0.4,4.6,418.151,2.04
sz002073,软控股份,3.2,1.0,1.57,1026.2,2.04
sh600490,鹏欣资源,20.4,-0.2,10.01,1378.39,2.04
sz000619,海螺型材,1.9,2.7,0.94,342.213,2.02
sh603828,柯利达,5.0,1.4,2.47,1170.3,2.02
sh600810,神马股份,9.0,2.1,4.49,318.538,2.0
sh600499,科达洁能,8.1,-0.9,4.07,618.154,1.99
sz002287,奇正藏药,7.0,5.6,3.54,153.23,1.98
sz002147,方圆支承,10.5,1.3,5.3,755.732,1.98
sz002115,三维通信,7.6,2.1,3.83,1137.89,1.98
sz002304,洋河股份,2.6,0.9,1.31,84.6144,1.98
sz002012,凯恩股份,6.6,1.5,3.37,780.93,1.96
sh600088,中视传媒,14.0,2.7,7.14,352.409,1.96
sz002598,山东章鼓,6.7,0.9,3.44,969.771,1.95
sz000718,苏宁环球,19.5,-0.8,10.02,499.41,1.95
sz000636,风华高科,8.7,-0.7,4.48,492.732,1.94
sz002422,科伦药业,4.2,0.7,2.16,387.696,1.94
sz002466,天齐锂业,1.1,0.6,0.57,382.641,1.93
sh600135,乐凯胶片,6.9,1.4,3.6,924.082,1.92
sz002486,嘉麟杰,11.6,0.0,6.06,879.805,1.91
sh600673,DR东阳光,12.7,0.5,6.64,951.309,1.91
sz002118,紫鑫药业,2.6,3.1,1.37,374.199,1.9
sz000070,特发信息,5.8,0.2,3.05,627.009,1.9
sh600823,世茂股份,4.7,1.4,2.48,116.687,1.9
sz002632,道明光学,10.2,0.5,5.39,425.204,1.89
sz002300,太阳电缆,3.2,1.9,1.69,261.721,1.89
sh600070,浙江富润,3.8,-1.5,2.01,596.139,1.89
sh600831,广电网络,4.5,-0.4,2.39,938.168,1.88
sh600730,中国高科,9.5,0.6,5.04,1469.24,1.88
sh600477,杭萧钢构,10.0,-0.9,5.39,756.448,1.86
sz000970,中科三环,2.9,0.2,1.56,440.697,1.86
sh600100,同方股份,5.9,-0.1,3.17,597.321,1.86
sz000662,索芙特,7.4,4.2,3.97,500.482,1.86
sz002750,龙津药业,4.6,1.9,2.47,1790.27,1.86
sz002615,哈尔斯,17.9,-0.8,9.63,1102.08,1.86
sz002396,星网锐捷,11.4,1.4,6.16,471.912,1.85
sz002144,宏达高科,3.3,2.1,1.78,947.236,1.85
sh600351,亚宝药业,3.4,-2.3,1.84,450.593,1.85
sh600615,丰华股份,2.9,-0.7,1.58,248.725,1.84
sh600358,国旅联合,17.8,0.0,9.75,752.586,1.83
sh600814,杭州解百,9.9,0.7,5.45,686.873,1.82
sz002548,金新农,18.2,74.5,9.98,7.45293,1.82
sh600243,青海华鼎,7.6,-0.6,4.17,851.547,1.82
sh600746,江苏索普,4.8,-2.6,2.65,213.183,1.81
sh600633,浙报传媒,7.1,0.1,3.92,658.449,1.81
sh600690,青岛海尔,2.3,0.0,1.27,215.265,1.81
sh600992,贵绳股份,17.7,3.3,9.82,961.581,1.8
sh600462,石岘纸业,15.5,2.3,8.6,453.31,1.8
sh600228,昌九生化,6.7,-1.6,3.72,518.648,1.8
sz002621,大连三垒,2.4,4.4,1.34,779.154,1.79
sz002682,龙洲股份,17.7,1.1,10.0,1783.34,1.77
sz000903,云内动力,1.6,-4.6,0.91,428.458,1.76
sz002076,雪 莱 特,10.5,6.5,5.98,1044.64,1.76
sz002583,海能达,5.1,0.6,2.89,1178.63,1.76
sz002634,棒杰股份,8.1,-3.9,4.6,797.912,1.76
sz002648,卫星石化,10.2,1.6,5.87,297.829,1.74
sh603315,福鞍股份,15.2,6.8,8.72,4055.17,1.74
sh603328,依顿电子,5.0,0.3,2.87,1558.54,1.74
sz000616,海航投资,17.4,0.6,10.02,1481.85,1.74
sh601599,鹿港科技,5.3,1.2,3.07,275.527,1.73
sz002687,乔治白,8.0,5.0,4.63,1123.64,1.73
sz000965,天保基建,5.6,-5.0,3.24,206.871,1.73
sz002379,鲁丰环保,1.4,-2.6,0.81,760.589,1.73
sz000035,中国天楹,7.3,0.6,4.24,1040.32,1.72
sz000629,攀钢钒钛,9.8,0.9,5.7,724.343,1.72
sz002029,七 匹 狼,15.8,-1.3,9.24,821.456,1.71
sz002026,山东威达,6.1,3.3,3.57,635.787,1.71
sh603869,北部湾旅,8.0,-1.3,4.7,2782.53,1.7
sz002092,中泰化学,7.7,0.9,4.56,551.957,1.69
sh600652,游久游戏,8.1,0.0,4.79,1307.92,1.69
sh603766,XD隆鑫通,6.0,0.2,3.57,576.801,1.68
sz000516,国际医学,8.5,0.7,5.06,540.081,1.68
sz002640,百圆裤业,3.3,2.9,1.96,367.949,1.68
sz002609,捷顺科技,12.2,-0.4,7.36,1265.67,1.66
sz002537,海立美达,3.0,-0.5,1.82,292.256,1.65
sz002575,群兴玩具,5.4,-2.5,3.27,598.952,1.65
sh600518,康美药业,4.6,0.0,2.83,451.677,1.63
sz000524,东方宾馆,8.8,-0.1,5.4,390.38,1.63
sh600206,有研新材,5.7,0.7,3.5,582.779,1.63
sh600127,金健米业,3.7,0.5,2.28,579.68,1.62
sh603883,老百姓,16.2,2.1,10.0,1678.85,1.62
sz002317,众生药业,6.8,-2.3,4.2,965.84,1.62
sz000422,湖北宜化,1.1,0.2,0.68,385.814,1.62
sz002629,仁智油服,13.3,-0.4,8.25,1237.64,1.61
sz002581,万昌科技,6.4,0.5,3.97,290.869,1.61
sh601107,四川成渝,4.7,0.6,2.94,304.54,1.6
sh600531,豫光金铅,8.2,-2.4,5.14,591.585,1.6
sh600873,梅花生物,9.4,0.4,5.88,482.24,1.6
sz002084,海鸥卫浴,4.3,0.6,2.71,469.434,1.59
sh600489,中金黄金,5.7,-0.2,3.58,400.117,1.59
sz002752,昇兴股份,15.9,2.3,10.01,3229.67,1.59
sz000011,深物业A,4.4,4.5,2.78,764.23,1.58
sh600153,建发股份,2.8,0.2,1.78,363.476,1.57
sz002688,金河生物,6.0,1.2,3.83,1395.02,1.57
sz002684,猛狮科技,4.0,1.2,2.56,975.853,1.56
sz002694,顾地科技,7.7,-0.9,4.94,1180.82,1.56
sz002214,大立科技,5.3,3.1,3.41,907.224,1.55
sz002585,双星新材,2.1,3.3,1.36,346.903,1.54
sh600290,华仪电气,5.9,0.9,3.82,618.737,1.54
sz002094,青岛金王,12.2,0.2,7.91,768.508,1.54
sz000333,美的集团,1.9,0.8,1.24,172.686,1.53
sz002218,拓日新能,9.8,-0.4,6.4,627.539,1.53
sz000821,京山轻机,2.2,1.9,1.44,980.431,1.53
sz002271,东方雨虹,10.0,-3.0,6.53,505.028,1.53
sz002701,奥瑞金,13.9,0.9,9.13,673.771,1.52
sz000887,中鼎股份,7.9,0.1,5.2,284.177,1.52
sz002426,胜利精密,13.0,0.8,8.57,789.284,1.52
sh600960,渤海活塞,10.7,-1.2,7.08,658.598,1.51
sh600067,冠城大通,10.2,0.0,6.75,766.667,1.51
sh601717,郑煤机,5.6,0.3,3.73,342.539,1.5
sh600577,精达股份,9.0,-0.5,6.03,1132.22,1.49
sz000739,普洛药业,4.8,0.3,3.22,707.479,1.49
sh600179,黑化股份,15.0,76.9,10.04,3.42472,1.49
sz002355,兴民钢圈,2.0,4.8,1.34,562.432,1.49
sh600498,烽火通信,10.2,-0.1,6.91,485.915,1.48
sh600640,号百控股,7.8,-0.2,5.27,837.985,1.48
sh600739,辽宁成大,4.2,0.3,2.84,540.087,1.48
sh600884,杉杉股份,3.7,0.8,2.52,547.7,1.47
sz000839,中信国安,2.9,-0.2,1.98,443.558,1.46
sh600651,飞乐音响,4.4,-0.2,3.02,713.049,1.46
sh600111,北方稀土,4.8,0.0,3.28,832.04,1.46
sz002724,海洋王,6.0,-0.4,4.15,2263.17,1.45
sh600603,大洲兴业,5.1,0.4,3.52,843.405,1.45
sh600776,东方通信,11.8,-0.6,8.11,502.314,1.45
sz002043,兔 宝 宝,5.5,3.5,3.81,1129.24,1.44
sz000655,金岭矿业,11.0,1.0,7.63,417.466,1.44
sz002251,步 步 高,3.6,0.6,2.5,342.134,1.44
sz002281,光迅科技,7.3,0.5,5.08,467.693,1.44
sz002223,鱼跃医疗,8.8,1.3,6.12,867.026,1.44
sh600861,北京城乡,1.5,-2.0,1.05,261.151,1.43
sz002242,九阳股份,6.4,2.0,4.52,365.294,1.42
sz002665,首航节能,12.3,0.9,8.68,491.695,1.42
sz000650,仁和药业,3.0,-0.4,2.12,525.503,1.42
sz002044,江苏三友,14.2,0.6,10.01,1039.62,1.42
sh600841,上柴股份,4.2,0.9,2.98,224.643,1.41
sz000002,万  科Ａ,7.9,0.1,5.6,597.56,1.41
sh600506,香梨股份,9.7,2.0,6.91,609.795,1.4
sh600352,浙江龙盛,4.3,-0.1,3.07,542.069,1.4
sh601700,风范股份,9.5,2.2,6.83,728.255,1.39
sz000060,中金岭南,1.0,-0.2,0.72,328.134,1.39
sz002198,嘉应制药,5.6,-2.0,4.02,1001.65,1.39
sh600392,盛和资源,3.2,0.5,2.32,773.257,1.38
sh600560,金自天正,13.8,-0.9,10.02,1030.64,1.38
sz000505,珠江控股,3.5,-1.0,2.55,421.54,1.37
sz000610,西安旅游,13.5,4.2,9.96,1238.96,1.36
sh600287,江苏舜天,5.1,-0.3,3.74,550.252,1.36
sh603118,共进股份,10.6,1.2,7.83,999.706,1.35
sz002303,美盈森,5.5,1.3,4.08,947.937,1.35
sz002743,富煌钢构,13.5,7.1,10.0,1463.98,1.35
sh600663,陆家嘴,13.5,0.2,10.01,409.601,1.35
sh600545,新疆城建,4.9,-0.5,3.65,822.684,1.34
sh600606,金丰投资,13.4,0.5,10.02,821.201,1.34
sz002574,明牌珠宝,1.7,2.5,1.27,301.381,1.34
sz002208,合肥城建,13.4,4.7,9.98,299.46,1.34
sh600170,上海建工,2.2,0.2,1.65,310.106,1.33
sz002392,北京利尔,0.8,-0.3,0.6,679.715,1.33
sh600894,广日股份,5.1,0.7,3.85,245.744,1.32
sz000029,深深房Ａ,7.9,1.2,6.02,342.626,1.31
sz000882,华联股份,2.5,-1.5,1.93,630.542,1.3
sz002004,华邦颖泰,5.0,-0.1,3.86,796.528,1.3
sz002685,华东重机,2.1,2.0,1.61,2567.01,1.3
sz002735,王子新材,2.7,1.7,2.1,2606.07,1.29
sh600177,雅戈尔,9.0,0.0,6.99,484.031,1.29
sh601999,出版传媒,4.6,1.9,3.59,402.294,1.28
sz002168,深圳惠程,10.5,0.4,8.24,1038.89,1.27
sh603939,益丰药房,4.7,-1.3,3.74,919.716,1.26
sz002462,嘉事堂,5.8,0.7,4.63,593.893,1.25
sz002047,宝鹰股份,11.5,2.5,9.3,739.857,1.24
sz002336,人人乐,4.7,-2.4,3.79,252.384,1.24
sz002642,荣之联,4.0,-0.4,3.26,1034.49,1.23
sz000889,茂业物流,4.7,1.0,3.83,503.182,1.23
sh600820,隧道股份,9.8,0.1,8.05,1006.7,1.22
sz002313,日海通讯,12.1,1.1,10.02,1681.31,1.21
sz002058,威 尔 泰,5.1,3.0,4.21,1102.06,1.21
sz002622,永大集团,9.0,-1.1,7.5,1059.36,1.2
sh600563,法拉电子,2.0,1.7,1.67,405.159,1.2
sz000046,泛海控股,1.8,0.4,1.5,106.843,1.2
sh600227,赤天化,3.7,0.5,3.11,768.633,1.19
sh601339,百隆东方,5.6,0.9,4.69,967.937,1.19
sh600198,大唐电信,4.0,0.4,3.37,460.78,1.19
sh601233,桐昆股份,8.1,1.4,6.82,397.773,1.19
sz002019,亿帆鑫富,2.7,-2.5,2.27,550.222,1.19
sz000638,万方发展,11.9,8.0,10.0,485.888,1.19
sz000851,高鸿股份,5.4,-0.2,4.55,1236.42,1.19
sz002003,伟星股份,2.6,1.9,2.18,401.792,1.19
sz000705,浙江震元,9.1,0.8,7.72,841.529,1.18
sz002542,中化岩土,10.6,3.5,9.0,1131.33,1.18
sh600830,香溢融通,2.6,1.9,2.2,572.633,1.18
sz000576,广东甘化,10.4,-0.1,8.78,966.277,1.18
sz002172,澳洋科技,11.7,63.8,10.02,9.00114,1.17
sh603008,喜临门,6.6,1.2,5.64,726.802,1.17
sh600383,金地集团,2.4,-1.1,2.05,288.552,1.17
sh600718,东软集团,1.1,0.1,0.94,973.718,1.17
sz000428,华天酒店,5.2,1.0,4.5,644.225,1.16
sh600360,华微电子,3.7,-0.7,3.19,826.755,1.16
sz002635,安洁科技,9.7,2.1,8.39,1224.39,1.16
sz002046,轴研科技,0.3,3.2,0.26,468.326,1.15
sh600251,冠农股份,1.6,1.6,1.4,351.577,1.14
sz000666,经纬纺机,4.2,-0.3,3.69,667.161,1.14
sh600196,复星医药,1.7,-0.7,1.51,230.845,1.13
sz000532,力合股份,2.0,1.9,1.77,231.079,1.13
sz002721,金一文化,11.1,2.3,9.99,1662.86,1.11
sh601021,春秋航空,6.1,-2.2,5.51,386.815,1.11
sh600249,两面针,5.1,2.5,4.61,495.019,1.11
sz002535,林州重机,9.3,-0.9,8.48,1576.73,1.1
sz002493,荣盛石化,11.0,2.9,10.0,143.405,1.1
sh603020,爱普股份,2.9,-1.3,2.64,1228.57,1.1
sh600959,江苏有线,10.9,70.3,10.01,29.1281,1.09
sz002482,广田股份,8.4,0.2,7.74,446.374,1.09
